File #,File name,# of Tubes,# walls per CNT,# of Atoms,# of Bonds,Bond Ratio,CNT height,Initial Dia (Ang.),Initial Dia (nm),Cross-sectional area (nm^2),Strain at Break,1/2 Stress (GPa),1/2 Strain,Strength (GPa),Elastic Modulus (GPa)
417,417-3-2-5-8,3,3,1800,2700,1.5,24.9844769489999,8,1.3,6.650123329118875,0.1949999796707475,56.81108341735236,0.09700001219755158,88.35790762363196,629.4117498878944
418,418-3-3-6-9,3,3,2160,3240,1.5,24.7921915879999,9,1.4,7.465366622725424,0.2080000081317011,67.39578379295381,0.10299998780244857,103.68058771258083,768.9106642513725
419,419-3-4-7-10,3,3,2520,3780,1.5,24.4826517959999,10,1.6,9.23722487935007,0.20600001626340217,63.94480293044679,0.10199999186829901,99.70248528571935,700.7614423274305
420,420-3-5-8-11,3,3,2880,4320,1.5,24.7501185379999,11,1.7000000000000002,10.193839842368163,0.21399998373659795,69.69136425303925,0.1060000162634021,107.70279470981475,753.801141308822
421,421-3-6-9,1,3,720,1080,1.5,24.7921915879999,9,1.4,2.4884555409084745,0.20399998373659803,66.20971862219879,0.10099999593414961,102.77031091813191,763.447631653916
422,422-3-6-9-12,3,3,3240,4860,1.5,24.916609931,12,1.8000000000000003,11.197578695190101,0.21199999186829901,72.09808272822359,0.1049999796707475,112.30452491008377,788.6963145812186
423,423-3-7-10-13,3,3,3600,5400,1.5,24.2977686829999,13,1.9,12.248441437815885,0.2280000081317011,78.46695680700961,0.11299998780244848,119.23713777333876,814.1393902613388
424,424-3-8-11-14,3,3,3960,5940,1.5,24.6316666409999,14,2.1,14.491538592479,0.22900000406585064,74.57261494608505,0.11399998373659803,112.72737149239674,752.1710295448258
425,425-3-9-12-15,3,3,4320,6480,1.5,24.916340632,15,2.2,15.683773004516325,0.23299998780244854,77.11209203143028,0.11600001626340217,115.85636424158423,768.1443562580334
426,426-3-10-13-16,3,3,4680,7020,1.5,24.572197576,16,2.3,16.923131306357494,0.23399998373659794,77.50989332265074,0.11600001626340217,116.96588181053083,786.5594476902692
427,427-3-11-14-17,3,3,5040,7560,1.5,24.3998451759999,17,2.5,19.54321957945138,0.23700001219755162,73.3707732510273,0.11800000813170111,109.89393538566125,727.7459009675349
428,428-3-12-15-18,3,3,5400,8100,1.5,24.721021129,18,2.6,20.9239495507041,0.24199999186829907,74.78894402062787,0.12000000000000005,111.2902504657472,734.7116054517572
429,429-4-2-5-8,4,3,2400,3600,1.5,24.9844769489999,8,1.3,8.866831105491833,0.20399998373659803,58.61941374058082,0.10099999593414961,90.13793326007765,643.4206160611841
430,430-4-3-6-9,4,3,2880,4320,1.5,24.7921915879999,9,1.4,9.953822163633898,0.2019999918682991,65.70115063081928,0.10000000000000007,102.47783102229116,745.3117947006076
431,431-4-4-7-10,4,3,3360,5040,1.5,24.4826517959999,10,1.6,12.316299839133425,0.2090000040658505,64.89314888679506,0.10399998373659797,100.33980742282236,714.0078790701764
432,432-4-5-8-11,4,3,3840,5760,1.5,24.7501185379999,11,1.7000000000000002,13.591786456490883,0.21299998780244855,69.54500944349435,0.1060000162634021,107.30038630688838,749.6690103302359
433,433-4-6-9-12,4,3,4320,6480,1.5,24.916609931,12,1.8000000000000003,14.930104926920135,0.21199999186829901,72.25675534357254,0.1049999796707475,112.31262588262085,787.9309615980702
434,434-4-7-10,1,3,840,1260,1.5,24.4826517959999,10,1.6,3.079074959783356,0.21000000000000008,65.12149832106024,0.10399998373659797,100.3135816014694,718.841053013226
435,435-4-8-11-14,4,3,5280,7920,1.5,24.6316666409999,14,2.1,19.322051456638665,0.23000000000000004,74.7815596579821,0.11399998373659803,113.049271110281,753.3492931490534
436,436-4-9-12-15,4,3,5760,8640,1.5,24.916340632,15,2.2,20.9116973393551,0.2309999959341496,76.17368232700994,0.11500002032925262,115.1837384404728,763.5705644766299
437,437-4-10-13-16,4,3,6240,9360,1.5,24.572197576,16,2.3,22.564175075143325,0.23000000000000004,76.45361100645995,0.11399998373659803,116.49928841667362,792.1074747516138
438,438-4-11-14-17,4,3,6720,10080,1.5,24.3998451759999,17,2.5,26.057626105935178,0.23299998780244854,72.6196458887741,0.11600001626340217,109.54480843137141,717.1189719787121
439,439-4-12-15-18,4,3,7200,10800,1.5,24.721021129,18,2.6,27.8985994009388,0.23700001219755162,73.95102166907554,0.11800000813170111,110.71355588831898,715.757077560093
440,440-5-2-5-8,5,3,3000,4500,1.5,24.9844769489999,8,1.3,11.083538881864792,0.20099999593414955,58.11685077700532,0.10000000000000007,89.8562993165852,650.7591526286831
441,441-5-3-6-9,5,3,3600,5400,1.5,24.7921915879999,9,1.4,12.442277704542374,0.1990000040658506,64.9699878193378,0.09900000406585052,101.61001717617057,772.5194995697312
442,442-5-4-7-10,5,3,4200,6300,1.5,24.4826517959999,10,1.6,15.39537479891678,0.2,62.69604510367283,0.09900000406585052,98.75887682370949,718.8598735352028
443,443-5-5-8-11,5,3,4800,7200,1.5,24.7501185379999,11,1.7000000000000002,16.989733070613603,0.20700001219755157,68.25422184339907,0.10299998780244857,106.24738504565798,768.9157635742293
444,444-5-6-9-12,5,3,5400,8100,1.5,24.916609931,12,1.8000000000000003,18.662631158650168,0.20500002032925263,70.37450506484207,0.10199999186829901,110.32277518053488,773.7219605320066
445,445-5-7-10-13,5,3,6000,9000,1.5,24.2977686829999,13,1.9,20.414069063026474,0.21900000406585057,76.57097252235239,0.10900000406585059,117.56320910090245,810.7012742262739
446,446-5-8-11,1,3,960,1440,1.5,24.7501185379999,11,1.7000000000000002,3.397946614122721,0.21700001219755163,70.64398950664662,0.10800000813170105,108.17631261466431,759.0711251299921
447,447-5-8-11-14,5,3,6600,9900,1.5,24.6316666409999,17,2.4000000000000004,30.349355830004203,0.2280000081317011,58.953355748724384,0.11299998780244848,89.62547547753435,607.1131900417217
448,448-5-9-12-15,5,3,7200,10800,1.5,24.916340632,15,2.2,26.139621674193876,0.231999991868299,76.49925067620956,0.11500002032925262,115.54263238190168,780.2576466828233
449,449-5-10-13-16,5,3,7800,11700,1.5,24.572197576,16,2.3,28.205218843929156,0.22700001219755156,76.02993864059152,0.11299998780244848,115.86549773111193,781.9639906488258
450,450-5-11-14-17,5,3,8400,12600,1.5,24.3998451759999,17,2.5,32.572032632418974,0.23600001626340208,73.02930317187854,0.11700001219755157,109.96125534650733,717.6500181236364
451,451-5-12-15-18,5,3,9000,13500,1.5,24.721021129,18,2.6,34.8732492511735,0.23900000406585056,74.20819705025248,0.11900000406585051,110.82863606699985,749.9316521568209
452,452-6-2-5-8,6,3,3600,5400,1.5,24.9844769489999,8,1.3,13.30024665823775,0.1960000162634021,57.069111498362616,0.09700001219755158,89.41337833065926,705.2588677554352
453,453-6-3-6-9,6,3,4320,6480,1.5,24.7921915879999,9,1.4,14.930733245450847,0.19800000813170104,64.63263703643285,0.09800000813170112,101.59210416574979,770.1303707475532
454,454-6-4-7-10,6,3,5040,7560,1.5,24.4826517959999,10,1.6,18.47444975870014,0.2019999918682991,63.05217098001145,0.10000000000000007,98.92705799381727,732.0288540175418
455,455-6-5-8-11,6,3,5760,8640,1.5,24.7501185379999,11,1.7000000000000002,20.387679684736327,0.20399998373659803,67.33640264266037,0.10099999593414961,105.73894368315878,767.5184637389547
456,456-6-6-9-12,6,3,6480,9720,1.5,24.916609931,12,1.8000000000000003,22.395157390380202,0.2150000203292527,73.09684062300028,0.10700001219755165,112.70864247426267,791.951878281097
457,457-6-7-10-13,6,3,7200,10800,1.5,24.2977686829999,13,1.9,24.49688287563177,0.21900000406585057,76.44922893026683,0.10900000406585059,117.51018919094956,797.0248559081573
458,458-6-8-11-14,6,3,7920,11880,1.5,24.6316666409999,14,2.1,28.983077184958,0.2280000081317011,74.12699123196116,0.11299998780244848,112.78668433094535,753.0412370644274
459,459,,,,,,,,0,0,,,,,
460,460-6-9-12,1,3,1080,1620,1.5,24.916609931,6,1.7999999999999998,3.7325262317300325,0.2150000203292527,73.79133518242139,0.10700001219755165,113.35461321471455,811.2101354212862
461,461-6-9-12-15,6,3,8640,12960,1.5,24.916340632,6,2.2,31.36754600903265,0.23500002032925268,77.38831461099562,0.11700001219755157,115.96963124588086,766.46133413784
462,462-6-10-13-16,6,3,9360,14040,1.5,24.572197576,6,2.3,33.84626261271499,0.231999991868299,77.15526818098618,0.11500002032925262,116.8732377308011,784.6650917963353
463,463-6-11-14-17,6,3,10080,15120,1.5,24.3998451759999,6,2.5,39.08643915890276,0.2400000000000001,73.94182832922627,0.11900000406585051,110.47622937884229,734.4356420585736
464,464-6-12-15-18,6,3,10800,16200,1.5,24.721021129,6,2.6,41.8478991014082,0.23500002032925268,73.29580311005232,0.11700001219755157,110.11372695090658,724.6223876941434
465,465-7-2-5-8,7,3,4200,6300,1.5,24.9844769489999,7,1.3,15.516954434610708,0.1960000162634021,56.916918334765455,0.09700001219755158,88.92009656374199,691.1538497910245
466,466-7-3-6-9,7,3,5040,7560,1.5,24.7921915879999,7,1.4,17.41918878635932,0.19800000813170104,64.486046853814,0.09800000813170112,101.52076726244485,759.6903085344869
467,467-7-4-7-10,7,3,5880,8820,1.5,24.4826517959999,7,1.6,21.553524718483494,0.20600001626340217,63.923771061634866,0.10199999186829901,99.79505080200472,739.841722795056
468,468-7-7-10-13,7,3,8400,12600,1.5,24.2977686829999,7,1.9,28.579696688237064,0.22299998780244848,77.62667544014268,0.11099999593414954,118.21463463596535,804.3653568910413
469,469-7-8-11-14,7,3,9240,13860,1.5,24.6316666409999,7,2.0999999999999996,33.81359004911765,0.2280000081317011,74.27640296562417,0.11299998780244848,112.907304556726,779.4982188586075
470,470-7-9-12-15,7,3,10080,15120,1.5,24.916340632,7,2.2,36.595470343871426,0.2309999959341496,76.44093597306342,0.11500002032925262,115.49211930701183,762.1846091639611
471,471-7-10-13,1,3,1200,1800,1.5,24.2977686829999,7,1.9,4.082813812605295,0.22299998780244848,77.5057147444024,0.11099999593414954,118.41228563531764,817.5340864486773
472,472-7-10-13-16,7,3,10920,16380,1.5,24.572197576,7,2.3,39.487306381500815,0.23000000000000004,76.50757256068721,0.11399998373659803,116.29588462748922,789.3602311395362
473,473-7-11-14-17,7,3,11760,17640,1.5,24.3998451759999,7,2.5,45.60084568538656,0.23299998780244854,72.54031493127846,0.11600001626340217,109.42257617841786,742.2870823213607
474,474-7-12-15-18,7,3,12600,18900,1.5,24.721021129,7,2.6,48.8225489516429,0.23399998373659794,72.94249645052857,0.11600001626340217,110.25907493842607,738.9513695232978
475,475-7-12-15-18,7,3,12600,18900,1.5,24.721021129,7,2.6,48.8225489516429,0.23399998373659794,72.94249645052857,0.11600001626340217,110.25907493842607,738.9513695232978
476,476-8-2-5-8,8,3,4800,7200,1.5,24.9844769489999,8,1.3,17.733662210983667,0.19099999593414949,55.83021412209652,0.09499997967074744,88.04902988588947,692.3307496314231
477,477-8-3-6-9,8,3,5760,8640,1.5,24.7921915879999,8,1.4,19.907644327267796,0.20099999593414955,65.45573586112054,0.10000000000000007,102.04512639268187,757.4525472030174
478,478-8-4-7-10,8,3,6720,10080,1.5,24.4826517959999,8,1.6,24.63259967826685,0.2029999878024485,63.576376257380446,0.10099999593414961,99.17582586941543,725.006350881818
479,479-8-6-9-12,8,3,8640,12960,1.5,24.916609931,8,1.7999999999999998,29.86020985384026,0.21800000813170103,73.77896503229147,0.10800000813170105,113.5174979400072,812.3937278406231
480,480-8-7-10-13,8,3,9600,14400,1.5,24.2977686829999,8,1.9,32.66251050084236,0.21900000406585057,76.49681380797692,0.10900000406585059,117.47691568481734,794.0424114378211
481,481-8-8-11-14,8,3,10560,15840,1.5,24.6316666409999,8,2.0999999999999996,38.644102913277315,0.22600001626340216,73.67427164773052,0.11199999186829908,112.3954236590992,781.1998101371606
482,482-8-9-12-15,8,3,11520,17280,1.5,24.916340632,8,2.2,41.8233946787102,0.23000000000000004,75.91138262606562,0.11399998373659803,115.12543723784368,775.8713377046181
483,483-8-10-13-16,8,3,12480,18720,1.5,24.572197576,8,2.3,45.12835015028665,0.2280000081317011,75.88562613369409,0.11299998780244848,115.99401134630322,776.3478951497837
484,484-8-11-14,1,3,1320,1980,1.5,24.6316666409999,8,2.0999999999999996,4.830512864159664,0.231999991868299,75.31013543558731,0.11500002032925262,113.21478906715625,761.9373384732063
485,485-8-11-14-17,8,3,13440,20160,1.5,24.3998451759999,8,2.5,52.115252211870356,0.23399998373659794,72.49717254451097,0.11600001626340217,109.55147308390119,741.1869775217316
486,486-8-12-15-18,8,3,14400,21600,1.5,24.721021129,8,2.6,55.7971988018776,0.2309999959341496,72.26734664583627,0.11500002032925262,109.5278046929462,718.5658778377551
487,487-9-2-5-8,9,3,5400,8100,1.5,24.9844769489999,9,1.3,19.950369987356623,0.2,57.98381487371653,0.09900000406585052,90.04004554114198,718.7412620511826
488,488-9-3-6-9,9,3,6480,9720,1.5,24.7921915879999,9,1.4,22.39609986817627,0.2019999918682991,65.55791021253933,0.10000000000000007,102.35108502213211,757.256950928153
489,489-9-4-7-10,9,3,7560,11340,1.5,24.4826517959999,9,1.6,27.711674638050205,0.2019999918682991,62.98531032346711,0.10000000000000007,99.06609213185807,742.6633487979859
490,490-9-6-9-12,9,3,9720,14580,1.5,24.916609931,9,1.7999999999999998,33.592736085570294,0.21299998780244855,72.67028161381691,0.1060000162634021,112.4356167967078,806.4731993809952
491,491-9-7-10-13,9,3,10800,16200,1.5,24.2977686829999,9,1.9,36.745324313447654,0.21199999186829901,74.27900066489106,0.1049999796707475,115.99973724045363,815.8752356776446
492,492-9-8-11-14,9,3,11880,17820,1.5,24.6316666409999,9,2.0999999999999996,43.47461577743698,0.22099999593414954,72.66820181171829,0.10999999999999999,111.47427450650653,778.8931458437805
493,493-9-9-12-15,9,3,12960,19440,1.5,24.916340632,9,2.2,47.05131901354898,0.23299998780244854,76.98614144065657,0.11600001626340217,115.7954539346402,781.9744906298492
494,494-9-10-13-16,9,3,14040,21060,1.5,24.572197576,9,2.3,50.769393919072485,0.22299998780244848,74.88257210698197,0.11099999593414954,114.92084053205598,774.3838441219797
495,495-9-11-14-17,9,3,15120,22680,1.5,24.3998451759999,9,2.5,58.62965873835415,0.23299998780244854,72.71755866447008,0.11600001626340217,109.63663357148137,721.4091437145565
496,496-9-12-15,1,3,1440,2160,1.5,24.916340632,9,2.2,5.227924334838775,0.23900000406585056,79.04475932421809,0.11900000406585051,117.05925653833596,732.9474160237133
497,497-9-12-15-18,9,3,16200,24300,1.5,24.721021129,9,2.6,62.7718486521123,0.23600001626340208,73.30111856218292,0.11700001219755157,110.37150573054178,731.6138502861259
498,498-10-2-5-8,10,3,6000,9000,1.5,24.9844769489999,10,1.3,22.167077763729583,0.19000000000000009,55.58101197446033,0.09399998373659804,88.08331017384207,674.7659556193956
499,499-10-3-6-9,10,3,7200,10800,1.5,24.7921915879999,10,1.4,24.884555409084747,0.2029999878024485,65.94230851285808,0.10099999593414961,102.58751280586867,732.8513233604932
500,500-10-4-7-10,10,3,8400,12600,1.5,24.4826517959999,10,1.6,30.79074959783356,0.20399998373659803,63.676384365182834,0.10099999593414961,99.37150722867555,743.8152980929207
501,501-10-6-9-12,10,3,10800,16200,1.5,24.916609931,10,1.7999999999999998,37.32526231730033,0.21399998373659795,72.63953943993246,0.1060000162634021,112.66268581516987,794.8891986352711
502,502-10-8-11-14,10,3,13200,19800,1.5,24.6316666409999,10,2.0999999999999996,48.305128641596646,0.21900000406585057,71.99046693403423,0.10900000406585059,110.92433544683836,773.8438773538599
503,503-10-9-12-15,10,3,14400,21600,1.5,24.916340632,10,2.2,52.27924334838775,0.22700001219755156,75.21329098084158,0.11299998780244848,114.49175817025046,770.6468412014876
504,504-10-10-13-16,10,3,15600,23400,1.5,24.572197576,10,2.3,56.41043768785831,0.2280000081317011,76.06048938568544,0.11299998780244848,116.15082172311465,788.149188958344
505,505-10-11-14-17,10,3,16800,25200,1.5,24.3998451759999,10,2.5,65.14406526483795,0.2309999959341496,72.08874632017397,0.11500002032925262,109.22061724469845,730.5173455182787
506,506-10-12-15-18,10,3,18000,27000,1.5,24.721021129,10,2.6,69.746498502347,0.24099999593414953,74.70237954129249,0.12000000000000005,111.13512116456646,732.8488004039133
507,507-10-13-16,1,3,1560,2340,1.5,24.572197576,10,2.3,5.641043768785831,0.23299998780244854,77.80629192283443,0.11600001626340217,117.00229181343187,760.1175194941851
508,508-11-14-17,1,3,1680,2520,1.5,24.3998451759999,11,2.5,6.5144065264837945,0.2450000203292526,74.97628873915038,0.121999991868299,110.91613685060771,712.5289315200013
509,509-12-2-5-8,12,3,7200,10800,1.5,24.9844769489999,12,1.3,26.6004933164755,0.1949999796707475,57.101883142255105,0.09700001219755158,89.2553402070663,703.9491951907017
510,510-12-3-6-9,12,3,8640,12960,1.5,24.7921915879999,12,1.4,29.861466490901694,0.2019999918682991,65.65316340961584,0.10000000000000007,102.45901432288844,767.5940787469084
511,511-12-4-7-10,12,3,10080,15120,1.5,24.4826517959999,12,1.6,36.94889951740028,0.1960000162634021,61.35951291342854,0.09700001219755158,97.47939588229043,718.0697671334735
512,512-12-6-9-12,12,3,12960,19440,1.5,24.916609931,12,1.8,44.790314780760404,0.21299998780244855,72.67946731607724,0.1060000162634021,112.32640130522815,784.1768577285935
513,513-12-7-10-13,12,3,14400,21600,1.5,24.2977686829999,12,1.9,48.99376575126354,0.21399998373659795,74.93298089167754,0.1060000162634021,116.42883050287575,821.6717830744808
514,514-12-8-11-14,12,3,15840,23760,1.5,24.6316666409999,12,2.1,57.966154369916,0.21700001219755163,71.51713381794423,0.10800000813170105,110.60266974980965,754.2078556610536
515,515-12-9-12-15,12,3,17280,25920,1.5,24.916340632,12,2.2,62.7350920180653,0.22700001219755156,75.35468746132413,0.11299998780244848,114.53316442377884,765.2425038058445
516,516-12-10-13-16,12,3,18720,28080,1.5,24.572197576,12,2.3,67.69252522542997,0.22299998780244848,74.97819567577424,0.11099999593414954,115.15786084410159,776.4032696897684
517,517-12-11-14-17,12,3,20160,30240,1.5,24.3998451759999,12,2.5,78.17287831780553,0.2280000081317011,71.03239337052909,0.11299998780244848,108.4893197252914,731.8142547107925
518,518-12-12-15-18,12,3,21600,32400,1.5,24.721021129,12,2.6,83.6957982028164,0.23700001219755162,73.70849608387512,0.11800000813170111,110.54853883232465,712.0648713767404
519,519-12-15-18,1,3,1800,2700,1.5,24.721021129,12,2.6,6.9746498502347,0.2400000000000001,73.79870842738545,0.11900000406585051,110.50385829860438,707.5161554739509
520,520-D2-2-5,2,2,560,840,1.5,24.8755250399999,2,0.8,2.1871768054292144,0.20399998373659803,56.55153529998975,0.10099999593414961,87.1048642074276,622.6005430041715
521,521-D2-3-6,2,2,720,1080,1.5,24.3381266399999,2,0.8999999999999999,2.5735927018207576,0.20700001219755157,66.18158411571193,0.10299998780244857,102.41857561514303,703.8486954701985
522,522-D2-4-7,2,2,880,1320,1.5,24.6068692379999,2,1,2.9914245247482003,0.22199999186829908,75.37628935228288,0.10999999999999999,115.06293108199434,808.7042745558476
